ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude
10602995,HZ354979,6/16/2016 1:00,005XX W FULTON ST,820,THEFT,FALSE,FALSE,1214,12,42,28,6,,,2016,7/19/2016 16:00,,
10603114,HZ347346,5/22/2016 7:45,002XX E 35TH ST,5011,OTHER OFFENSE,FALSE,FALSE,212,2,3,35,26,,,2016,7/19/2016 16:00,,
10605151,HZ356907,6/11/2016 9:00,077XX S OGLESBY AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,414,4,7,43,11,,,2016,7/21/2016 15:55,,
10606794,HZ358634,5/1/2016 0:01,132XX S BUFFALO AVE,2825,OTHER OFFENSE,FALSE,FALSE,433,4,10,55,26,,,2016,7/22/2016 15:49,,
10605176,HZ357006,5/13/2016 7:00,010XX N WOLCOTT AVE,1156,DECEPTIVE PRACTICE,FALSE,FALSE,1212,12,1,24,11,,,2016,7/21/2016 15:55,,
10675230,HZ426990,8/9/2016 12:00,0000X E LAKE ST,810,THEFT,FALSE,FALSE,111,1,42,32,6,,,2016,9/10/2016 15:51,,
10362094,HY542503,12/18/2015 21:11,006XX N PARKSIDE AVE,2024,NARCOTICS,TRUE,FALSE,1511,15,29,25,18,,,2015,7/19/2016 15:57,,
10605223,HZ357105,6/10/2016 9:00,010XX N HARDING AVE,1110,DECEPTIVE PRACTICE,FALSE,FALSE,1112,11,27,23,11,,,2016,7/21/2016 15:55,,
10603499,HZ355365,5/7/2016 0:00,051XX W 55TH ST,910,MOTOR VEHICLE THEFT,TRUE,FALSE,813,8,23,56,7,,,2016,7/28/2016 15:51,,
10887328,JA176729,3/6/2017 8:00,033XX W FILLMORE ST,2093,NARCOTICS,TRUE,FALSE,1134,11,24,29,18,,,2017,8/5/2017 15:50,,
10603584,HZ355406,6/20/2016 12:00,021XX N KENMORE AVE,610,BURGLARY,FALSE,FALSE,1811,18,32,7,5,,,2016,7/20/2016 15:52,,
10887331,JA148401,2/10/2017 8:00,033XX W FILLMORE ST,2093,NARCOTICS,TRUE,FALSE,1134,11,24,29,18,,,2017,8/5/2017 15:50,,
10603812,HZ355687,1/11/2016 10:00,056XX W LAKE ST,1152,DECEPTIVE PRACTICE,FALSE,FALSE,1512,15,29,25,11,,,2016,7/20/2016 15:52,,
10603822,HZ355512,5/21/2016 15:00,046XX W BELMONT AVE,1206,DECEPTIVE PRACTICE,FALSE,FALSE,2521,25,31,19,11,,,2016,7/20/2016 15:52,,
10603867,HZ355940,1/26/2010 9:00,031XX S LOWE AVE,1195,DECEPTIVE PRACTICE,FALSE,FALSE,915,9,11,60,11,,,2010,7/20/2016 15:52,,
10603893,HZ355782,3/19/2016 9:00,032XX W 62ND PL,1320,CRIMINAL DAMAGE,FALSE,FALSE,823,8,15,66,14,,,2016,7/20/2016 15:52,,
10411301,HZ147872,1/4/2016 13:00,016XX E 95TH ST,1120,DECEPTIVE PRACTICE,TRUE,FALSE,431,4,7,51,10,,,2016,7/20/2016 15:49,,
10593547,HZ344935,11/11/2009 0:01,021XX N PARKSIDE AVE,1752,OFFENSE INVOLVING CHILDREN,FALSE,FALSE,2515,25,29,19,20,,,2009,7/21/2016 15:55,,
10806527,JA105234,1/4/2017 10:45,048XX N PAULINA ST,810,THEFT,FALSE,FALSE,2032,20,47,3,6,,,2017,1/11/2017 15:52,,
10806529,JA105243,1/4/2017 13:30,063XX N FAIRFIELD AVE,810,THEFT,FALSE,FALSE,2413,24,50,2,6,,,2017,1/11/2017 15:52,,
10806545,JA105113,1/4/2017 13:10,014XX N MAYFIELD AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,2531,25,29,25,14,,,2017,1/11/2017 15:52,,
10806552,JA105200,1/4/2017 23:00,053XX N PAULINA ST,810,THEFT,FALSE,FALSE,2012,20,40,77,6,,,2017,1/11/2017 15:52,,
10900454,JA202135,3/27/2017 11:15,006XX W OHARE ST,2093,NARCOTICS,TRUE,FALSE,1654,16,41,76,18,,,2017,8/5/2017 15:50,,
10605336,HZ357257,6/16/2016 8:00,074XX N SHERIDAN RD,1110,DECEPTIVE PRACTICE,FALSE,FALSE,2422,24,49,1,11,,,2016,7/21/2016 15:55,,
10675265,HZ427404,8/3/2016 17:00,021XX E 93RD ST,910,MOTOR VEHICLE THEFT,FALSE,FALSE,413,4,7,48,7,,,2016,9/10/2016 15:51,,
10809916,JA109261,11/18/2016 9:00,004XX W 60TH PL,820,THEFT,FALSE,FALSE,711,7,20,68,6,,,2016,1/11/2017 15:52,,
10811010,JA110284,10/31/2012 9:00,046XX W DIVERSEY AVE,1154,DECEPTIVE PRACTICE,FALSE,FALSE,2521,25,31,20,11,,,2012,1/11/2017 15:52,,
10811059,JA110405,7/1/2016 9:00,075XX S COLFAX AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,421,4,7,43,11,,,2016,1/11/2017 15:52,,
10811063,JA110399,1/30/2015 6:00,076XX S BLACKSTONE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,411,4,5,43,11,,,2015,1/11/2017 15:52,,
10811180,JA110500,8/3/2016 12:00,079XX S CHAPPEL AVE,1110,DECEPTIVE PRACTICE,FALSE,FALSE,414,4,8,46,11,,,2016,1/11/2017 15:52,,
10811239,JA110509,12/11/2016 10:00,051XX S MASSASOIT AVE,1582,OFFENSE INVOLVING CHILDREN,FALSE,FALSE,811,8,23,56,17,,,2016,1/11/2017 15:52,,
10811248,HZ570498,11/1/2016 0:00,057XX S WABASH AVE,486,BATTERY,FALSE,TRUE,232,2,20,40,08B,,,2016,1/11/2017 15:52,,
10811308,JA110616,10/8/2016 12:00,115XX S PEORIA ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,524,5,34,53,11,,,2016,1/11/2017 15:52,,
10900490,JA202136,3/27/2017 8:00,006XX W OHARE ST,2093,NARCOTICS,TRUE,FALSE,1654,16,41,76,18,,,2017,8/5/2017 15:50,,
10900496,JA205818,3/30/2017 8:00,033XX W FILLMORE ST,2093,NARCOTICS,TRUE,FALSE,1134,11,24,29,18,,,2017,8/5/2017 15:50,,
10900504,JA205843,3/30/2017 10:00,006XX W OHARE ST,2093,NARCOTICS,TRUE,FALSE,1654,16,41,76,18,,,2017,8/5/2017 15:50,,
10900520,JA205858,3/30/2017 10:00,006XX W OHARE ST,2093,NARCOTICS,TRUE,FALSE,1654,16,41,76,18,,,2017,8/5/2017 15:50,,
10910821,JA105401,1/5/2017 15:28,107XX S INDIANA AVE,820,THEFT,FALSE,FALSE,513,5,9,49,6,,,2017,8/5/2017 15:50,,
10910845,JA141924,2/4/2017 19:30,038XX W MADISON ST,820,THEFT,FALSE,FALSE,1122,11,28,26,6,,,2017,8/5/2017 15:50,,
10910853,JA152845,2/13/2017 21:11,011XX N LAVERGNE AVE,143A,WEAPONS VIOLATION,FALSE,FALSE,1531,15,37,25,15,,,2017,8/5/2017 15:50,,
11034513,JA367858,7/29/2017 0:15,019XX N WESTERN AVE,820,THEFT,FALSE,FALSE,1434,14,1,22,6,1160055,1912912,2017,8/5/2017 15:50,41.91674003,-87.687389
11034532,JA367876,7/29/2017 0:27,066XX S KIMBARK AVE,1310,CRIMINAL DAMAGE,TRUE,FALSE,321,3,5,42,14,1185777,1861305,2017,8/5/2017 15:50,41.77455717,-87.59451921
11034536,JA367868,7/29/2017 0:30,015XX N KILDARE AVE,486,BATTERY,FALSE,TRUE,2534,25,37,23,08B,1147437,1909683,2017,8/5/2017 15:50,41.90813077,-87.73383055
11034539,JA367886,7/29/2017 0:45,072XX S ROCKWELL ST,486,BATTERY,FALSE,TRUE,832,8,18,66,08B,1160291,1856647,2017,8/5/2017 15:50,41.76233778,-87.68807491
10394395,HY298019,6/11/2015 20:28,058XX S UNION AVE,143A,WEAPONS VIOLATION,FALSE,FALSE,711,7,3,68,15,,,2015,7/22/2016 15:49,,
10606476,HZ358384,7/13/2016 17:00,024XX E 71ST ST,820,THEFT,FALSE,FALSE,334,3,7,43,6,,,2016,7/22/2016 15:49,,
11034541,JA367914,7/29/2017 0:15,012XX N STATE PKWY,870,THEFT,FALSE,FALSE,1824,18,42,8,6,1176066,1908568,2017,8/5/2017 15:50,41.90447393,-87.62869647
10375364,HY522240,12/2/2015 13:51,066XX S CHAMPLAIN AVE,2024,NARCOTICS,TRUE,FALSE,321,3,20,42,18,,,2015,7/23/2016 15:48,,
10811382,JA110378,10/22/2016 12:00,006XX W BELMONT AVE,820,THEFT,FALSE,FALSE,1934,19,44,6,6,,,2016,1/11/2017 15:52,,
10811409,JA110649,11/3/2016 15:00,092XX S STONY ISLAND AVE,1206,DECEPTIVE PRACTICE,FALSE,FALSE,413,4,8,48,11,,,2016,1/11/2017 15:52,,
10811416,JA110592,7/1/2016 0:10,046XX W BELMONT AVE,5000,OTHER OFFENSE,FALSE,FALSE,2521,25,31,19,26,,,2016,1/11/2017 15:52,,
10811441,JA110647,9/12/2016 9:00,045XX S DREXEL BLVD,1153,DECEPTIVE PRACTICE,FALSE,FALSE,221,2,4,39,11,,,2016,1/11/2017 15:52,,
10811507,JA110665,1/10/2014 0:00,030XX S MILLARD AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1032,10,22,30,11,,,2014,1/11/2017 15:52,,
10811512,JA110373,8/2/2016 20:00,022XX S KOSTNER AVE,2825,OTHER OFFENSE,FALSE,FALSE,1013,10,22,29,26,,,2016,1/11/2017 15:52,,
10811516,JA105475,12/19/2016 15:00,027XX S PULASKI RD,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1031,10,22,30,11,,,2016,1/11/2017 15:52,,
10811545,JA110552,3/4/2012 12:00,001XX E CHICAGO AVE,1195,DECEPTIVE PRACTICE,FALSE,FALSE,1833,18,42,8,11,,,2012,1/11/2017 15:52,,
10811547,JA110793,11/21/2016 5:00,057XX W MADISON ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1513,15,29,25,11,,,2016,1/11/2017 15:52,,
10811576,JA110728,10/30/2015 7:50,030XX S MICHIGAN AVE,1154,DECEPTIVE PRACTICE,FALSE,FALSE,133,1,2,35,11,,,2015,1/11/2017 15:52,,
10811583,JA110923,5/1/2015 8:00,033XX W FULTON BLVD,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1123,11,28,27,11,,,2015,1/11/2017 15:52,,
10811586,JA110918,10/15/2016 0:01,029XX N NORDICA AVE,810,THEFT,FALSE,FALSE,2511,25,36,18,6,,,2016,1/11/2017 15:52,,
10811591,JA110828,9/4/2016 21:00,106XX S SAWYER AVE,265,CRIM SEXUAL ASSAULT,FALSE,FALSE,2211,22,19,74,2,,,2016,1/11/2017 15:52,,
10811603,JA110812,4/19/2016 9:00,020XX W ADAMS ST,1120,DECEPTIVE PRACTICE,FALSE,FALSE,1223,12,2,28,10,,,2016,1/11/2017 15:52,,
10811607,JA110847,9/21/2016 9:00,043XX W HADDON AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1111,11,37,23,11,,,2016,1/11/2017 15:52,,
10811660,JA111048,12/7/2016 10:00,080XX S KINGSTON AVE,1156,DECEPTIVE PRACTICE,FALSE,FALSE,422,4,7,46,11,,,2016,1/11/2017 15:52,,
10811697,JA109919,1/5/2016 15:20,035XX W PALMER ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1413,14,26,22,11,,,2016,1/11/2017 15:52,,
10811707,JA110843,12/5/2016 16:00,028XX N CHRISTIANA AVE,890,THEFT,FALSE,FALSE,1412,14,35,21,6,,,2016,1/11/2017 15:52,,
10811472,JA110741,9/7/2016 9:00,011XX N WESTERN AVE,460,BATTERY,TRUE,FALSE,1212,12,1,24,08B,,,2016,2/4/2017 15:45,,
11034543,JA367906,7/29/2017 1:00,034XX N HALSTED ST,486,BATTERY,FALSE,TRUE,1925,19,44,6,08B,1170319,1922907,2017,8/5/2017 15:50,41.94394845,-87.64938651
11034544,JA367889,7/29/2017 0:05,065XX W FULLERTON AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,2512,25,36,19,14,1132272,1915236,2017,8/5/2017 15:50,41.92364622,-87.78941054
11034546,JA367864,7/29/2017 0:15,060XX S WOLCOTT AVE,610,BURGLARY,FALSE,FALSE,714,7,15,67,5,1164725,1864524,2017,8/5/2017 15:50,41.7838609,-87.67160147
11034550,JA367885,7/29/2017 0:10,062XX W FULLERTON AVE,486,BATTERY,FALSE,FALSE,2512,25,29,19,08B,1134451,1915284,2017,8/5/2017 15:50,41.92373973,-87.78140279
11034557,JA367893,7/29/2017 1:13,078XX S CORNELL AVE,486,BATTERY,TRUE,TRUE,414,4,8,43,08B,1188600,1853275,2017,8/5/2017 15:50,41.75245514,-87.584427
11034559,JA367891,7/29/2017 0:55,002XX E 132ND ST,470,PUBLIC PEACE VIOLATION,TRUE,FALSE,533,5,9,54,24,1180082,1817801,2017,8/5/2017 15:50,41.65530892,-87.61672327
10436289,HZ170497,3/1/2016 12:05,075XX S STEWART AVE,2017,NARCOTICS,TRUE,FALSE,621,6,17,69,18,,,2016,9/10/2016 15:49,,
10680045,HZ432880,8/12/2016 17:40,003XX N PINE AVE,2825,OTHER OFFENSE,FALSE,FALSE,1523,15,28,25,26,,,2016,9/14/2016 15:49,,
10704633,HZ460623,5/19/2016 12:00,079XX S PRAIRIE AVE,1242,DECEPTIVE PRACTICE,FALSE,FALSE,623,6,6,44,11,,,2016,10/13/2016 15:44,,
10606573,HZ358237,10/6/2011 12:00,037XX N RICHMOND ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1733,17,33,16,11,,,2011,7/22/2016 15:49,,
10376539,HY537988,12/15/2015 11:18,062XX S DR MARTIN LUTHER KING JR DR,2024,NARCOTICS,TRUE,FALSE,313,3,20,42,18,,,2015,7/23/2016 15:48,,
10811710,JA111068,4/18/2015 12:15,002XX N KOSTNER AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1113,11,28,26,11,,,2015,1/11/2017 15:52,,
10811714,JA110924,12/6/2016 10:50,001XX E WALTON ST,890,THEFT,FALSE,FALSE,1833,18,42,8,6,,,2016,1/11/2017 15:52,,
10811726,JA111064,5/19/2016 12:55,021XX W SCHILLER ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1424,14,32,24,11,,,2016,1/11/2017 15:52,,
10811731,JA111092,10/14/2016 13:00,001XX N LAPORTE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1532,15,28,25,11,,,2016,1/11/2017 15:52,,
10811737,JA110910,10/20/2016 18:45,073XX S KENWOOD AVE,1154,DECEPTIVE PRACTICE,FALSE,FALSE,324,3,5,43,11,,,2016,1/11/2017 15:52,,
10811778,JA110698,11/18/2016 10:00,0000X W WASHINGTON ST,1790,OFFENSE INVOLVING CHILDREN,FALSE,FALSE,111,1,42,32,20,,,2016,1/11/2017 15:52,,
10811867,JA111014,11/20/2009 21:00,014XX W NORTH SHORE AVE,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,2432,24,40,1,2,,,2009,1/11/2017 15:52,,
10811900,JA111310,12/8/2016 9:00,017XX W CARMEN AVE,1210,DECEPTIVE PRACTICE,FALSE,FALSE,2032,20,47,3,11,,,2016,1/11/2017 15:52,,
10812101,JA111504,12/11/2016 12:00,043XX S HERMITAGE AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,924,9,12,61,14,,,2016,1/11/2017 15:52,,
10812168,JA111541,11/1/2016 8:00,001XX N HARBOR DR,2826,OTHER OFFENSE,FALSE,FALSE,114,1,42,32,26,,,2016,1/11/2017 15:52,,
10812182,JA111526,12/10/2016 8:00,049XX W ADAMS ST,2826,OTHER OFFENSE,FALSE,FALSE,1533,15,28,25,26,,,2016,1/11/2017 15:52,,
10812218,JA111578,11/7/2015 7:00,103XX S CORLISS AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,512,5,9,50,11,,,2015,1/11/2017 15:52,,
10812288,JA108257,1/3/2017 12:00,017XX N LARRABEE ST,1122,DECEPTIVE PRACTICE,FALSE,FALSE,1813,18,43,7,10,,,2017,1/11/2017 15:52,,
11034563,JA367928,7/29/2017 1:50,039XX W 54TH ST,460,BATTERY,FALSE,FALSE,822,8,23,62,08B,1150832,1868502,2017,8/5/2017 15:50,41.79505925,-87.72243518
11034567,JA367926,7/29/2017 1:45,039XX W FERDINAND ST,486,BATTERY,FALSE,TRUE,1122,11,27,23,08B,1150170,1903052,2017,8/5/2017 15:50,41.88988178,-87.72396385
11034573,JA367915,7/29/2017 0:49,012XX N STATE PKWY,1150,DECEPTIVE PRACTICE,FALSE,FALSE,1824,18,43,8,11,1176070,1908457,2017,8/5/2017 15:50,41.90416925,-87.62868513
11034583,JA367919,7/29/2017 1:00,019XX S RACINE AVE,1210,DECEPTIVE PRACTICE,FALSE,FALSE,1235,12,25,31,11,1168677,1890720,2017,8/5/2017 15:50,41.85566105,-87.65635527
11034585,JA367890,7/29/2017 1:00,076XX S DREXEL AVE,1320,CRIMINAL DAMAGE,FALSE,FALSE,624,6,8,69,14,1183553,1854644,2017,8/5/2017 15:50,41.75633088,-87.60287929
11034587,JA367882,7/29/2017 0:37,013XX W 77TH ST,486,BATTERY,FALSE,FALSE,612,6,17,71,08B,1169038,1853712,2017,8/5/2017 15:50,41.75409922,-87.65610056
10812018,JA110268,11/18/2016 9:00,037XX S INDIANA AVE,4651,OTHER OFFENSE,TRUE,FALSE,212,2,3,35,26,,,2016,3/12/2017 15:46,,
11034588,JA367892,7/29/2017 0:16,079XX S WOODLAWN AVE,143A,WEAPONS VIOLATION,FALSE,FALSE,411,4,8,45,15,1185587,1852779,2017,8/5/2017 15:50,41.7511655,-87.59548381
11034590,JA367903,7/29/2017 1:04,015XX W 62ND ST,460,BATTERY,TRUE,FALSE,713,7,16,67,08B,1166922,1863609,2017,8/5/2017 15:50,41.78130334,-87.66357258
11034592,JA367916,7/29/2017 0:49,021XX N CLYBOURN AVE,2250,LIQUOR LAW VIOLATION,TRUE,FALSE,1811,18,43,7,22,1167032,1914040,2017,8/5/2017 15:50,41.91968827,-87.66172326
11034593,JA367933,7/29/2017 1:03,006XX W DIVERSEY PKWY,486,BATTERY,TRUE,TRUE,1934,19,44,6,08B,1171738,1918860,2017,8/5/2017 15:50,41.93281213,-87.64429052
11034594,JA367897,7/29/2017 0:45,005XX W 85TH ST,1310,CRIMINAL DAMAGE,TRUE,FALSE,622,6,21,71,14,1173987,1848476,2017,8/5/2017 15:50,41.73962264,-87.63811918
11034597,JA367959,7/29/2017 2:20,055XX N LINCOLN AVE,320,ROBBERY,FALSE,FALSE,2011,20,40,4,3,1157929,1936966,2017,8/5/2017 15:50,41.98278937,-87.69454123
11034600,JA367901,7/29/2017 1:15,065XX S DR MARTIN LUTHER KING JR DR,4387,OTHER OFFENSE,TRUE,TRUE,312,3,20,69,26,1180045,1861762,2017,8/5/2017 15:50,41.77594443,-87.61551759
10606585,HZ358296,6/9/2016 10:00,054XX S BISHOP ST,4210,KIDNAPPING,FALSE,TRUE,934,9,16,61,26,,,2016,7/22/2016 15:49,,
10606665,HZ358519,6/17/2016 16:30,010XX W ADDISON ST,870,THEFT,FALSE,FALSE,1923,19,44,6,6,,,2016,7/22/2016 15:49,,
10606671,HZ358672,3/10/2016 0:01,006XX W BELMONT AVE,1130,DECEPTIVE PRACTICE,FALSE,FALSE,1934,19,44,6,11,,,2016,7/22/2016 15:49,,
10602375,HZ350400,7/15/2016 16:25,031XX W LOGAN BLVD,460,BATTERY,FALSE,FALSE,1411,14,35,22,08B,,,2016,7/22/2016 15:49,,
10603627,HZ350489,7/15/2016 14:00,038XX S ELLIS AVE,820,THEFT,FALSE,FALSE,212,2,4,36,6,,,2016,7/22/2016 15:49,,
10369900,HY546851,12/22/2015 17:44,026XX E 79TH ST,2017,NARCOTICS,TRUE,FALSE,421,4,7,43,18,,,2015,7/23/2016 15:48,,
10369912,HY547860,12/23/2015 15:55,036XX W DIVISION ST,1821,NARCOTICS,TRUE,FALSE,1112,11,27,23,18,,,2015,7/23/2016 15:48,,
10369925,HY553870,12/29/2015 13:44,048XX N HARDING AVE,2031,NARCOTICS,TRUE,FALSE,1712,17,39,14,18,,,2015,7/23/2016 15:48,,
10380466,HY514713,11/19/2015 9:00,029XX W POLK ST,2050,NARCOTICS,TRUE,FALSE,1135,11,2,27,18,,,2015,7/23/2016 15:48,,
10603841,HZ355935,10/24/2005 0:00,010XX W MONTROSE AVE,1120,DECEPTIVE PRACTICE,FALSE,FALSE,1914,19,46,3,10,,,2005,7/23/2016 15:50,,
10704909,HZ460850,10/29/2015 13:00,014XX S MILLARD AVE,820,THEFT,FALSE,FALSE,1011,10,24,29,6,,,2015,10/5/2016 15:52,,
10704919,HZ460710,12/19/2011 0:00,023XX W CHICAGO AVE,1140,DECEPTIVE PRACTICE,FALSE,FALSE,1212,12,32,24,12,,,2011,10/5/2016 15:52,,
10615183,HZ367982,2/1/2015 0:01,008XX W SUNNYSIDE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1914,19,46,3,11,,,2015,7/28/2016 15:54,,
10519725,HZ252590,5/5/2016 16:08,016XX E 78TH ST,2017,NARCOTICS,TRUE,FALSE,411,4,8,43,18,,,2016,10/8/2016 15:46,,
10120863,HY309864,4/1/2011 0:01,024XX N LUNA AVE,1752,OFFENSE INVOLVING CHILDREN,FALSE,FALSE,2515,25,30,19,20,,,2011,8/17/2015 15:03,,
10715859,HZ473904,9/8/2016 0:00,021XX N LONG AVE,810,THEFT,FALSE,FALSE,2515,25,37,19,6,,,2016,10/15/2016 15:46,,
10715860,HZ473547,8/20/2016 8:00,018XX N WINCHESTER AVE,620,BURGLARY,FALSE,FALSE,1434,14,32,22,5,,,2016,10/15/2016 15:46,,
10715919,HZ473861,9/7/2016 8:00,090XX S OGLESBY AVE,810,THEFT,FALSE,FALSE,413,4,7,48,6,,,2016,10/15/2016 15:46,,
10614343,HZ366363,7/20/2016 21:08,002XX W 87th St,1154,DECEPTIVE PRACTICE,FALSE,FALSE,622,6,21,44,11,,,2016,7/28/2016 15:54,,
10119376,HY307607,1/4/2010 9:00,016XX N HONORE ST,1120,DECEPTIVE PRACTICE,FALSE,FALSE,1434,14,32,24,10,,,2010,8/17/2015 15:03,,
10614400,HZ367057,6/26/2016 0:01,082XX S DREXEL AVE,1563,SEX OFFENSE,FALSE,FALSE,631,6,8,44,17,,,2016,7/28/2016 15:54,,
10617334,HZ370070,7/1/2016 7:00,004XX E 42ND ST,2825,OTHER OFFENSE,FALSE,FALSE,214,2,3,38,26,,,2016,7/30/2016 15:49,,
10250282,HY436621,7/1/2014 12:10,007XX N DRAKE AVE,890,THEFT,FALSE,FALSE,1121,11,27,23,6,,,2014,2/4/2016 6:33,,
10606731,HZ357940,7/18/2016 20:05,027XX N MILDRED AVE,810,THEFT,FALSE,FALSE,1935,19,43,7,6,,,2016,7/25/2016 15:56,,
10614344,HZ365200,7/22/2016 1:05,0000X W C12 ST,890,THEFT,FALSE,FALSE,1651,16,41,76,6,,,2016,7/29/2016 15:54,,
10617359,HZ369525,6/13/2016 11:05,095XX S DR MARTIN LUTHER KING JR DR,870,THEFT,FALSE,FALSE,511,5,6,49,6,,,2016,7/30/2016 15:49,,
10611249,HZ363196,7/8/2016 19:15,0000X W TERMINAL ST,820,THEFT,FALSE,FALSE,1651,16,41,76,6,,,2016,7/26/2016 15:54,,
10611262,HZ363199,5/29/2016 19:10,004XX W OAKDALE AVE,820,THEFT,FALSE,FALSE,1934,19,44,6,6,,,2016,7/26/2016 15:54,,
10617632,HZ361812,7/23/2016 5:30,047XX W MADISON ST,313,ROBBERY,FALSE,FALSE,1113,11,28,25,3,,,2016,7/30/2016 15:49,,
10612146,HZ365011,6/16/2016 15:00,006XX W 116TH ST,2825,OTHER OFFENSE,FALSE,FALSE,524,5,34,53,26,,,2016,7/27/2016 15:52,,
10745415,HZ506407,9/28/2016 8:00,005XX W CERMAK RD,810,THEFT,FALSE,FALSE,1235,12,25,31,6,,,2016,11/8/2016 15:49,,
10617639,HZ370319,5/28/2016 8:00,032XX S MAY ST,2826,OTHER OFFENSE,FALSE,TRUE,913,9,11,60,26,,,2016,7/30/2016 15:49,,
10617795,HZ369579,7/1/2016 9:00,021XX N KILDARE AVE,2825,OTHER OFFENSE,FALSE,FALSE,2522,25,30,20,26,,,2016,7/30/2016 15:49,,
10614278,HZ366969,5/18/2016 12:00,029XX S ARCHER AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,913,9,11,60,11,,,2016,7/28/2016 15:54,,
10618289,HZ371363,5/3/2016 14:30,056XX S DR MARTIN LUTHER KING JR DR,1130,DECEPTIVE PRACTICE,FALSE,FALSE,231,2,20,40,11,,,2016,7/31/2016 15:48,,
10618319,HZ370671,7/22/2016 23:30,0000X W HUBBARD ST,870,THEFT,FALSE,FALSE,1831,18,42,8,6,,,2016,7/31/2016 15:48,,
10618352,HZ371546,3/1/2015 9:00,034XX W WALNUT ST,810,THEFT,FALSE,FALSE,1123,11,28,27,6,,,2015,7/31/2016 15:48,,
10622671,HZ375362,5/17/2016 15:37,028XX E 93RD ST,1152,DECEPTIVE PRACTICE,FALSE,FALSE,423,4,10,48,11,,,2016,8/3/2016 15:52,,
10609014,HZ360790,7/21/2016 11:30,005XX N MILWAUKEE AVE,820,THEFT,FALSE,FALSE,1214,12,27,24,6,,,2016,7/28/2016 15:54,,
10613630,HZ366503,5/30/2016 9:00,002XX E OHIO ST,890,THEFT,FALSE,FALSE,1834,18,42,8,6,,,2016,7/28/2016 15:54,,
10611207,HZ364197,5/8/2016 19:00,001XX W WASHINGTON ST,810,THEFT,TRUE,FALSE,122,1,42,32,6,,,2016,7/28/2016 15:51,,
10615464,HZ368144,5/11/2016 14:00,005XX N DEARBORN ST,810,THEFT,FALSE,FALSE,1831,18,42,8,6,,,2016,7/29/2016 15:54,,
10615851,HZ368170,6/27/2016 22:00,009XX E 75TH ST,890,THEFT,FALSE,FALSE,624,6,8,69,6,,,2016,7/29/2016 15:54,,
10764712,HZ529559,10/1/2016 0:01,102XX S HOXIE AVE,820,THEFT,FALSE,FALSE,431,4,10,51,6,,,2016,11/27/2016 15:47,,
10615644,HZ368276,6/1/2016 7:00,016XX W FARGO AVE,820,THEFT,FALSE,FALSE,2422,24,49,1,6,,,2016,7/29/2016 15:54,,
10615862,HZ368537,4/10/2015 12:00,047XX S SEELEY AVE,1130,DECEPTIVE PRACTICE,FALSE,FALSE,931,9,12,61,11,,,2015,7/29/2016 15:54,,
11034602,JA367976,7/29/2017 2:30,015XX S HALSTED ST,560,ASSAULT,FALSE,TRUE,1232,12,25,28,08A,1171277,1892842,2017,8/5/2017 15:50,41.86142733,-87.6467498
10615890,HZ368471,6/13/2016 14:30,028XX N TROY ST,2826,OTHER OFFENSE,FALSE,TRUE,1411,14,35,21,26,,,2016,7/29/2016 15:54,,
10810637,JA107040,1/6/2017 18:55,045XX N BROADWAY,4387,OTHER OFFENSE,FALSE,TRUE,1913,19,46,3,26,,,2017,1/13/2017 15:54,,
10811370,JA106315,1/6/2017 8:30,046XX N RACINE AVE,460,BATTERY,FALSE,FALSE,1913,19,46,3,08B,,,2017,1/13/2017 15:54,,
10811555,JA106488,1/6/2017 17:00,009XX W BELMONT AVE,313,ROBBERY,FALSE,FALSE,1924,19,44,6,3,,,2017,1/13/2017 15:54,,
10811572,JA106606,1/6/2017 19:07,015XX N TRIPP AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,2534,25,37,23,14,,,2017,1/13/2017 15:54,,
11034603,JA367925,7/29/2017 0:30,004XX N ORLEANS ST,810,THEFT,FALSE,FALSE,1831,18,42,8,6,1173857,1903119,2017,8/5/2017 15:50,41.88957108,-87.63697312
